[rosmaster.main][INFO] 2025-12-04 21:21:28,222: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-12-04 21:21:28,222: Starting ROS Master Node
[rosmaster.master][INFO] 2025-12-04 21:50:02,073: +PUB [/rosout] /xtion/rgb/image_proc http://127.0.0.1:38649/
[rosmaster.master][INFO] 2025-12-04 21:50:02,075: -SUB [/execute_trajectory/cancel] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:50:02,081: -SUB [/move_group/goal] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:50:02,087: +SUB [/hand_controller/follow_joint_trajectory/feedback] /hand_grasping_action http://127.0.0.1:39879/
[rosmaster.master][INFO] 2025-12-04 21:50:02,095: +SERVICE [/xtion/rgb/image_proc/get_loggers] /xtion/rgb/image_proc http://127.0.0.1:38649/
[rosmaster.master][INFO] 2025-12-04 21:50:02,097: -SUB [/move_group/cancel] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:50:02,103: publisherUpdate[/hand_controller/follow_joint_trajectory/goal] -> http://127.0.0.1:39377/ ['http://127.0.0.1:39879/']: sec=0.11, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:50:02,107: publisherUpdate[/hand_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:39377/ ['http://127.0.0.1:39879/']
[rosmaster.master][INFO] 2025-12-04 21:50:02,106: +SERVICE [/xtion/rgb/image_proc/set_logger_level] /xtion/rgb/image_proc http://127.0.0.1:38649/
[rosmaster.master][INFO] 2025-12-04 21:50:02,110: +PUB [/hand_grasping_action/status] /hand_grasping_action http://127.0.0.1:39879/
[rosmaster.master][INFO] 2025-12-04 21:50:02,111: -SUB [/pickup/goal] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:50:02,112: -SUB [/pickup/cancel] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:50:02,177: +PUB [/hand_grasping_action/result] /hand_grasping_action http://127.0.0.1:39879/
[rosmaster.master][INFO] 2025-12-04 21:50:02,178: +SERVICE [/throttle_filtering_points/set_parameters] /throttle_filtering_points http://127.0.0.1:45375/
[rosmaster.master][INFO] 2025-12-04 21:50:02,183: +PUB [/hand_grasping_action/feedback] /hand_grasping_action http://127.0.0.1:39879/
[rosmaster.master][INFO] 2025-12-04 21:50:02,183: -SUB [/place/goal] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:50:02,184: -SUB [/place/cancel] /move_group http://127.0.0.1:43579/
[rosmaster.master][INFO] 2025-12-04 21:50:02,185: -SERVICE [/move_group/get_loggers] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,191: +PUB [/throttle_filtering_points/parameter_descriptions] /throttle_filtering_points http://127.0.0.1:45375/
[rosmaster.master][INFO] 2025-12-04 21:50:02,195: +SUB [/hand_grasping_action/goal] /hand_grasping_action http://127.0.0.1:39879/
[rosmaster.master][INFO] 2025-12-04 21:50:02,195: -SERVICE [/move_group/set_logger_level] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,198: -SERVICE [/move_group/planning_scene_monitor/set_parameters] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,203: -SERVICE [/move_group/save_map] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,205: -SERVICE [/move_group/load_map] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,213: -SERVICE [/move_group/ompl/set_parameters] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,215: +SUB [/hand_grasping_action/cancel] /hand_grasping_action http://127.0.0.1:39879/
[rosmaster.master][INFO] 2025-12-04 21:50:02,218: -SERVICE [/move_group/trajectory_execution/set_parameters] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,219: -SERVICE [/move_group/plan_execution/set_parameters] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,223: -SERVICE [/move_group/sense_for_plan/set_parameters] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,229: -SERVICE [/apply_planning_scene] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,234: -SERVICE [/load_move_group_capabilities] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,193: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/']
[rosmaster.master][INFO] 2025-12-04 21:50:02,238: +PUB [/throttle_filtering_points/parameter_updates] /throttle_filtering_points http://127.0.0.1:45375/
[rosmaster.master][INFO] 2025-12-04 21:50:02,241: -SERVICE [/clear_octomap] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,246: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:50:02,249: +SUB [/clock] /xtion/rgb/image_proc http://127.0.0.1:38649/
[rosmaster.master][INFO] 2025-12-04 21:50:02,310: -SERVICE [/compute_cartesian_path] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,313: +SUB [/joint_states] /hand_grasping_action http://127.0.0.1:39879/
[rosmaster.master][INFO] 2025-12-04 21:50:02,312: publisherUpdate[/hand_controller/follow_joint_trajectory/cancel] -> http://127.0.0.1:39377/ ['http://127.0.0.1:39879/']: sec=0.20, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:50:02,317: +PARAM [/throttle_filtering_points/throttle_node_rate] by /throttle_filtering_points
[rosmaster.master][INFO] 2025-12-04 21:50:02,320: +PARAM [/throttle_filtering_points/downsampling_size] by /throttle_filtering_points
[rosmaster.master][INFO] 2025-12-04 21:50:02,318: +PUB [/rosout] /spawn_model http://127.0.0.1:45741/
[rosmaster.master][INFO] 2025-12-04 21:50:02,319: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/', 'http://127.0.0.1:45741/']
[rosmaster.master][INFO] 2025-12-04 21:50:02,323: -SERVICE [/get_planning_scene] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,326: +CACHEDPARAM [/rosout_disable_topics_generation] by /throttle_filtering_points
[rosmaster.master][INFO] 2025-12-04 21:50:02,328: +PUB [/throttle_filtering_points/filtered_points] /throttle_filtering_points http://127.0.0.1:45375/
[rosmaster.master][INFO] 2025-12-04 21:50:02,329: +PARAM [/throttle_filtering_points/throttle_node_rate] by /throttle_filtering_points
[rosmaster.master][INFO] 2025-12-04 21:50:02,330: -SERVICE [/compute_fk] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,331: -PUB [/rosout] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,331: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:46597/', 'http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/', 'http://127.0.0.1:45741/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:50:02,332: -SERVICE [/compute_ik] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,338: +PARAM [/throttle_filtering_points/downsampling_size] by /throttle_filtering_points
[rosmaster.master][INFO] 2025-12-04 21:50:02,338: -PUB [/xtion/rgb/image_proc_debayer/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,340: -SERVICE [/plan_kinematic_path] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,341: -PUB [/xtion/rgb/image_proc_debayer/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,342: -SERVICE [/query_planner_interface] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,343: -SERVICE [/get_planner_params] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,345: -SERVICE [/set_planner_params] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,354: -PUB [/xtion/rgb/image_mono/compressedDepth] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,357: -PUB [/xtion/rgb/image_mono/compressedDepth/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,360: -SERVICE [/check_state_validity] /move_group rosrpc://127.0.0.1:46381
[rosmaster.master][INFO] 2025-12-04 21:50:02,364: +SUB [/clock] /spawn_model http://127.0.0.1:45741/
[rosmaster.master][INFO] 2025-12-04 21:50:02,366: -PUB [/xtion/rgb/image_mono/compressedDepth/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,370: -CACHEDPARAM [/rosout_disable_topics_generation] by /move_group
[rosmaster.master][INFO] 2025-12-04 21:50:02,373: -PUB [/xtion/rgb/image_mono/compressed] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,382: +SERVICE [/spawn_model/get_loggers] /spawn_model http://127.0.0.1:45741/
[rosmaster.master][INFO] 2025-12-04 21:50:02,383: -PUB [/xtion/rgb/image_mono/compressed/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,384: -PUB [/xtion/rgb/image_mono/compressed/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,386: -PUB [/xtion/rgb/image_mono] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,387: -PUB [/xtion/rgb/image_mono/theora] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,388: -PUB [/xtion/rgb/image_mono/theora/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,393: -PUB [/xtion/rgb/image_mono/theora/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,394: -PUB [/xtion/rgb/image_color/compressedDepth] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,397: -PUB [/xtion/rgb/image_color/compressedDepth/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,408: -PUB [/xtion/rgb/image_color/compressedDepth/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,410: -PUB [/xtion/rgb/image_color/compressed] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,411: -PUB [/xtion/rgb/image_color/compressed/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,412: +SERVICE [/spawn_model/set_logger_level] /spawn_model http://127.0.0.1:45741/
[rosmaster.master][INFO] 2025-12-04 21:50:02,413: -PUB [/xtion/rgb/image_color/compressed/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,414: -PUB [/xtion/rgb/image_color] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,416: -PUB [/xtion/rgb/image_color/theora] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,419: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_model
[rosmaster.master][INFO] 2025-12-04 21:50:02,420: -PUB [/xtion/rgb/image_color/theora/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,423: -PUB [/xtion/rgb/image_color/theora/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,427: -PUB [/xtion/rgb/image_proc_rectify_mono/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,428: -PUB [/xtion/rgb/image_proc_rectify_mono/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,431: -PUB [/xtion/rgb/image_rect/compressedDepth] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,437: -PUB [/xtion/rgb/image_rect/compressedDepth/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,441: -PUB [/xtion/rgb/image_rect/compressedDepth/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,444: -PUB [/xtion/rgb/image_rect/compressed] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,445: -PUB [/xtion/rgb/image_rect/compressed/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,448: -PUB [/xtion/rgb/image_rect/compressed/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,451: -PUB [/xtion/rgb/image_rect] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,452: -PUB [/xtion/rgb/image_rect/theora] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,459: -PUB [/xtion/rgb/image_rect/theora/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,464: -PUB [/xtion/rgb/image_rect/theora/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,469: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_model
[rosmaster.master][INFO] 2025-12-04 21:50:02,471: -PUB [/xtion/rgb/image_proc_rectify_color/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,476: -PUB [/xtion/rgb/image_proc_rectify_color/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,479: -PUB [/xtion/rgb/image_rect_color/compressedDepth] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,482: -PUB [/xtion/rgb/image_rect_color/compressedDepth/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,484: -PUB [/xtion/rgb/image_rect_color/compressedDepth/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,485: -PUB [/xtion/rgb/image_rect_color/compressed] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,487: -PUB [/xtion/rgb/image_rect_color/compressed/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,490: -PUB [/xtion/rgb/image_rect_color/compressed/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,498: -PUB [/xtion/rgb/image_rect_color] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,499: -PUB [/xtion/rgb/image_rect_color/theora] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,501: -PUB [/xtion/rgb/image_rect_color/theora/parameter_descriptions] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,505: -PUB [/xtion/rgb/image_rect_color/theora/parameter_updates] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,513: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_model
[rosmaster.master][INFO] 2025-12-04 21:50:02,513: -SUB [/clock] /xtion/rgb/image_proc http://127.0.0.1:32955/
[rosmaster.master][INFO] 2025-12-04 21:50:02,515: -SERVICE [/xtion/rgb/image_proc/get_loggers] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,522: -SERVICE [/xtion/rgb/image_proc/set_logger_level] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,525: -SERVICE [/xtion/rgb/image_proc_debayer/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,537: -SERVICE [/xtion/rgb/image_mono/compressedDepth/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,540: -SERVICE [/xtion/rgb/image_mono/compressed/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,543: -SERVICE [/xtion/rgb/image_mono/theora/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,555: -SERVICE [/xtion/rgb/image_color/compressedDepth/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,560: +PUB [/rosout] /dynamic_footprint_publisher http://127.0.0.1:36969/
[rosmaster.master][INFO] 2025-12-04 21:50:02,572: -SERVICE [/xtion/rgb/image_color/compressed/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,576: -SERVICE [/xtion/rgb/image_color/theora/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,580: -SERVICE [/xtion/rgb/image_proc_rectify_mono/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,583: -SERVICE [/xtion/rgb/image_rect/compressedDepth/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,589: -SERVICE [/xtion/rgb/image_rect/compressed/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,599: -SERVICE [/xtion/rgb/image_rect/theora/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,602: -SERVICE [/xtion/rgb/image_proc_rectify_color/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,607: -SERVICE [/xtion/rgb/image_rect_color/compressedDepth/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,611: -SERVICE [/xtion/rgb/image_rect_color/compressed/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,612: -SERVICE [/xtion/rgb/image_rect_color/theora/set_parameters] /xtion/rgb/image_proc rosrpc://127.0.0.1:42651
[rosmaster.master][INFO] 2025-12-04 21:50:02,616: +SUB [/clock] /dynamic_footprint_publisher http://127.0.0.1:36969/
[rosmaster.master][INFO] 2025-12-04 21:50:02,619: -CACHEDPARAM [/rosout_disable_topics_generation] by /xtion/rgb/image_proc
[rosmaster.master][INFO] 2025-12-04 21:50:02,635: +SERVICE [/dynamic_footprint_publisher/get_loggers] /dynamic_footprint_publisher http://127.0.0.1:36969/
[rosmaster.master][INFO] 2025-12-04 21:50:02,636: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_model
[rosmaster.master][INFO] 2025-12-04 21:50:02,637: +SERVICE [/dynamic_footprint_publisher/set_logger_level] /dynamic_footprint_publisher http://127.0.0.1:36969/
[rosmaster.master][INFO] 2025-12-04 21:50:02,639: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/', 'http://127.0.0.1:45741/', 'http://127.0.0.1:36969/']
[rosmaster.master][INFO] 2025-12-04 21:50:02,646: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/', 'http://127.0.0.1:45741/', 'http://127.0.0.1:36969/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:50:02,648: -SUB [/clock] /spawn_model http://127.0.0.1:45741/
[rosmaster.master][INFO] 2025-12-04 21:50:02,648: -PUB [/rosout] /spawn_model http://127.0.0.1:45741/
[rosmaster.master][INFO] 2025-12-04 21:50:02,649: -SERVICE [/spawn_model/get_loggers] /spawn_model rosrpc://127.0.0.1:37207
[rosmaster.master][INFO] 2025-12-04 21:50:02,649: -SERVICE [/spawn_model/set_logger_level] /spawn_model rosrpc://127.0.0.1:37207
[rosmaster.master][INFO] 2025-12-04 21:50:02,656: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/', 'http://127.0.0.1:36969/']
[rosmaster.master][INFO] 2025-12-04 21:50:02,657: publisherUpdate[/rosout] -> http://127.0.0.1:46717/ ['http://127.0.0.1:33039/', 'http://127.0.0.1:42907/', 'http://127.0.0.1:39377/', 'http://127.0.0.1:43639/', 'http://127.0.0.1:36449/', 'http://127.0.0.1:46157/', 'http://127.0.0.1:45401/', 'http://127.0.0.1:46565/', 'http://127.0.0.1:34823/', 'http://127.0.0.1:38345/', 'http://127.0.0.1:45177/', 'http://127.0.0.1:43211/', 'http://127.0.0.1:45375/', 'http://127.0.0.1:39879/', 'http://127.0.0.1:38267/', 'http://127.0.0.1:38649/', 'http://127.0.0.1:36969/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2025-12-04 21:50:02,661: +PUB [/tf_stream/goal] /dynamic_footprint_publisher http://127.0.0.1:36969/
[rosmaster.master][INFO] 2025-12-04 21:50:02,663: +PUB [/tf_stream/cancel] /dynamic_footprint_publisher http://127.0.0.1:36969/
[rosmaster.master][INFO] 2025-12-04 21:50:02,668: +SUB [/tf_stream/status] /dynamic_footprint_publisher http://127.0.0.1:36969/
[rosmaster.master][INFO] 2025-12-04 21:50:02,672: -SUB [/clock] /dynamic_footprint_publisher http://127.0.0.1:46597/
[rosmaster.master][INFO] 2025-12-04 21:50:02,675: -SUB [/tf_stream/status] /dynamic_footprint_publisher http://127.0.0.1:46597/
[rosmaster.master][INFO] 2025-12-04 21:50:02,676: -SUB [/tf_stream/result] /dynamic_footprint_publisher http://127.0.0.1:46597/
[rosmaster.master][INFO] 2025-12-04 21:50:02,678: -SUB [/tf_stream/feedback] /dynamic_footprint_publisher http://127.0.0.1:46597/
[rosmaster.master][INFO] 2025-12-04 21:50:02,679: -SUB [/tfs_1061000000] /dynamic_footprint_publisher http://127.0.0.1:46597/
[rosmaster.master][INFO] 2025-12-04 21:50:02,679: -PUB [/rosout] /dynamic_footprint_publisher http://127.0.0.1:46597/
[rosmaster.master][INFO] 2025-12-04 21:50:02,680: -PUB [/tf_stream/goal] /dynamic_footprint_publisher http://127.0.0.1:46597/
